"","AFG","ALB","DZA","AGO","ATG","ARG","ARM","ABW","AUS","AUT","AZE","BHS","BHR","BGD","BRB","BLR","BEL","BLZ","BEN","BTN","BOL","BIH","BWA","BRA","BRN","BGR","BFA","BDI","KHM","CMR","CAN","CPV","CAF","TCD","CHL","CHN","COL","COM","COG","CRI","HRV","CUB","CUW","CYP","CZE","DNK","DJI","DOM","COD","ECU","EGY","SLV","GNQ","ERI","EST","ETH","FJI","FIN","FRA","GUF","PYF","GAB","GMB","GEO","DEU","GHA","GRC","GRD","GLP","GUM","GTM","GIN","GNB","GUY","HTI","HND","HKG","HUN","ISL","IND","IDN","IRN","IRQ","IRL","ISR","ITA","CIV","JAM","JPN","JOR","KAZ","KEN","KIR","KWT","KGZ","LAO","LVA","LBN","LSO","LBR","LBY","LTU","LUX","MAC","MKD","MDG","MWI","MYS","MDV","MLI","MLT","MTQ","MRT","MUS","MYT","MEX","FSM","MDA","MNG","MNE","MAR","MOZ","MMR","NAM","NPL","NLD","NCL","NZL","NIC","NER","NGA","PRK","NOR","OMN","PAK","PSE","PAN","PNG","PRY","PER","PHL","POL","PRT","PRI","QAT","REU","ROU","RUS","RWA","LCA","VCT","WSM","STP","SAU","SEN","SRB","SYC","SLE","SGP","SVK","SVN","SLB","SOM","ZAF","KOR","SSD","ESP","LKA","SDN","SUR","SWZ","SWE","CHE","SYR","TWN","TJK","TZA","THA","TLS","TGO","TON","TTO","TUN","TUR","TKM","UGA","UKR","ARE","GBR","USA","VIR","URY","UZB","VUT","VEN","VNM","ESH","YEM","ZMB","ZWE"
"108",0,0,0,0,0,0,0,0,5425.45,0,0,0,0,1345,0,0,0,0,0,0,0,0,0,0,1942.16666666667,0,0,0,891,0,0,0,0,0,0,5893.26666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584.666666666667,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,3773.58333333333,0,0,3176,15019.3666666667,252.533333333333,50.3,0,0,0,0,0,1651.36666666667,0,66.4,0,0,108.8,0,96,0,0,0,0,0,0,0,420,0,0,0,77923.9333333333,249.866666666667,0,0,0,0,96.2666666666667,0,0,0,0,0,0,0,0,728,0,823.2,0,0,225.6,0,0,0,18.9333333333333,0,204.4,132.633333333333,0,0,0,0,0,1813.73333333333,0,0,0,838.316666666667,0,0,0,0,0,0,0,0,1037.23333333333,0,0,0,0,9847.96666666667,0,0,0,0,0,1616.03333333333,0,0,627.2,0,0,0,0,0,0,2397.86666666667,0,0,7865.5,0,0,0,0,0,258.066666666667,0,0,0,2290.1,922.133333333333,0,0,0,94.6,0,0,2085.96666666667,0,27.7,0,0
"109",0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640.266666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,103.433333333333,0,0,0,0,0,0,0,0,0,0,0,384.666666666667,0,0,606.533333333333,0,0,0,0,0,45.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.866666666667,2704.26666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.066666666667,0,0,0,0,0,0,0,0,0,0,326.4,0,0,207.1,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0,0,0,0,1811.01666666667,0,0,0,0,88.5333333333333,0,0,0,0,96,0,0,0,0,0,263.6,0,0,0,920.666666666667,148.8,0,0,0,0,0,0,0,0,0,0,0
"110",0,0,1048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.6833333333333,0,0,0,0,0,0,0,1148.8,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.283333333333,0,0,220.933333333333,0,0,0,0,0,0,0,0,0,0,0,0,1065.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1163.36666666667,0,0,0,0,46.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040.16666666667,0,0,0,0,0,0,0,121.033333333333,0,0,0,0,0,0,0,0,1002.66666666667,19.2,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,1336.31666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,26.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"111",0,0,0,0,0,0,0,0,0,58.3666666666667,0,0,0,0,0,0,98.1166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.966666666667,0,0,0,0,0,569.066666666667,0,40.3,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,50.4,0,1019.66666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.133333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2,0,0,0,0,0,42.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4,0,0,0,0,25.2,87.8333333333333,0,0,0,0,0,0,0,0,0,18.6666666666667,92.7333333333333,0,0,0,66.4666666666667,1373.33333333333,0,0,0,0,0,0,0,0,0,0,0
"112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9,0,0,0,0,0,0,0,0,0,0,2094.7,194.866666666667,0,0,0,0,0,0,0,0,918.333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1333333333333,0,0,0,0,0,71.2666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.4666666666667,0,0,0,0,0,0,0,0,0,0
"113",0,0,1028.36666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.933333333333,0,0,0,0,0,0,0,0,0,0,0,0,110.933333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040.16666666667,0,0,222.466666666667,0,0,0,0,0,0,0,183.333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1115.46666666667,0,0,0,0,0,0,0,0,0,0,0,91.7666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.1333333333333,40.2666666666667,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0
"114",0,0,0,0,0,0,0,0,73.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,884.433333333333,0,0,0,0,0,135.25,0,0,0,0,0,0,0,0,0,0,0,84.8,0,0,231.1,0,0,0,0,0,37.6,0,0,0,0,0,35.2,0,0,0,0,0,0,0,0,0,0,0,0,0,174.833333333333,0,96.2666666666667,0,0,0,0,0,259.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,842.316666666667,0,0,0,0,0,0,0,0,0,0,54.4,0,0,0,0,0,0,433.633333333333,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817.733333333333,229.2,0,0,0,0,0,0,0,0,0,0,0
"115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.266666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.4666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,125.933333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.766666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.06666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"116",0,0,0,0,0,341.45,0,0,0,0,0,24.2666666666667,0,0,0,0,60,1016.93333333333,0,0,0,0,0,512.05,0,0,0,0,0,0,7170.88333333333,0,0,0,490.6,54.95,1144.13333333333,0,0,384.666666666667,0,816.2,0,0,0,0,0,0,0,115.733333333333,0,409.933333333333,0,0,0,0,0,0,1111.26666666667,0,0,0,0,0,722.233333333333,0,0,0,0,0,1430.56666666667,0,0,0,0,70.9333333333333,0,0,0,0,0,0,0,0,0,68.4,0,0,97.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102561.533333333,0,0,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598.13333333333,0,0,756,0,0,0,0,0,0,0,183.466666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969.633333333333,0,0,0,0,0,22.1333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897.183333333333,39665.4666666667,0,0,0,0,50.8,0,0,0,0,0
"117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.733333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"118",0,0,0,0,0,0,0,0,0,95.1333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7,0,0,0,0,0,142.933333333333,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,21.8666666666667,441.266666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.53333333333333,0,0,0,1149.86666666667,692.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.53333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294.15,0,0,1016,50.15,47.7333333333333,0,0,0,0,0,0,0,0,0,0,0
"119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1336.7,0,0,0,48.5333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.2,0,0,0,0,0,0,0,0,0,0,0,43.2,0,0,0,0,0,60.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2,0,0,554.933333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1114.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413.4,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,4.38333333333333,0,0,0,0,0,0,0,0,0,0,0,0
"120",0,1000,0,0,0,0,0,0,0,89.1666666666667,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.1333333333333,0,0,0,0,0,34.5333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.5666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.466666666667,0,0,0,0,0,0,0,1620.48333333333,0,0,0,0,46.3833333333333,0,0,0,0,0,0,0,0,0,0,0,33.2,0,0,0,0,0,0,0,0,0,0,72.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"121",0,0,1401.2,39.2,0,0,0,0,0,0,0,0,0,0,0,0,1574.76666666667,0,55.3666666666667,0,0,0,0,63.0666666666667,0,0,57.6,0,0,83.0333333333333,141.766666666667,34.8,22.8,0,0,0,0,0,91.2,0,0,0,0,0,0,126.95,0,0,34.2,0,241.466666666667,0,43.8166666666667,0,0,0,0,0,7685.73333333333,0,0,69.4666666666667,76.1166666666667,0,1031.08333333333,35.4166666666667,0,0,0,0,0,86.6666666666667,32.7333333333333,0,0,0,0,0,0,0,0,0,0,23.2,0,1750.8,115.083333333333,0,0,0,0,0,0,0,0,0,0,79.8,0,28.95,507.2,0,31.2,0,0,0,0,0,0,121.033333333333,0,0,183.333333333333,0,0,0,0,0,0,0,4421.63333333333,0,0,0,0,0,0,0,0,54.75,55.3666666666667,0,99.2,0,0,0,0,0,0,0,0,75.6,270.733333333333,0,263.166666666667,0,0,36.6,0,0,0,0,0,581.616666666667,286.533333333333,0,0,28.95,0,0,0,0,0,0,0,0,3227.4,0,0,0,0,119.133333333333,596.7,0,0,0,0,0,0,43.9666666666667,0,0,376.833333333333,476.3,0,7.83333333333333,0,560,1687.5,158.383333333333,0,0,0,0,0,0,500,0,0,0
"122",0,0,0,24.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.533333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036.8,0,0,0,0,0,0,0,18.1333333333333,0,0,0,0,0,0,2282.63333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.133333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2212.3,0,0,0,0,0,0,1000,0,0,0,0,0,1038.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1000
"123",0,0,0,0,0,0,0,0,0,0,0,0,0,1052.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,1488.41666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.7333333333333,0,0,1109.6,0,0,0,0,0,0,0,0,201.2,0,0,0,0,0,0,1003,0,0,0,0,0,0,0,12.6666666666667,0,0,0,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5210.06666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1205.8,0,0,0,0,0,309.266666666667,0,0,0,0,0,0,0,0,0,110.6,0,0,4240.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.933333333333,0,0,0,0
"124",0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0
"125",0,0,0,0,0,0,0,0,0,0,0,0,0,406.783333333333,0,0,0,0,0,48.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380.73333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228.533333333333,0,0,2514.46666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3702.93333333333,0,0,0,0,0,0,0,0,145.6,52.5333333333333,0,0,0,0,0,0,0,0,0,617.033333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,69.6,0,0,0,0,0,0,0,0,0,0,0,0,337.733333333333,0,0,0,0,0,146.666666666667,0,0,0,1025.43333333333,0,0,0,0,0,0,0,0,0,0,0,0
"126",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"127",0,0,0,0,0,0,0,0,778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529.2,0,0,0,37.4666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.533333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212,115.066666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,70.9333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.933333333333,0,0,0,0,0,0
"128",0,0,0,0,0,0,0,0,10996.8833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.666666666667,0,0,0,233.333333333333,584.466666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.466666666667,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778.4,0,0,0,0,0,0,0,0,0,0,0,298.133333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.066666666667,35870.9666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,0,0,0,0,0,0,874.666666666667,0,0,0,0,0,340.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,194.666666666667,0,0,167.466666666667,0,0,0,0,0,0,0,0,1244.36666666667,0,0,0,67.7333333333333,0,0,0,0,0,0
"129",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1223.73333333333,0,0,0,0,0,0,0,0,0,0,0,243.533333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.7333333333333,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.966666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943.333333333333,0,0,0,0,0,0,0,0,0,0
"130",0,0,1028.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1017.86666666667,0,0,0,0,0,0,0,1437.05,0,0,0,0,0,0,1017.86666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.6333333333333,0,0,156.533333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.8666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1033.86666666667,0,0,0,0,0,0,0,0,1002.66666666667,0,0,0,0,0,0,0,0,0,0,54.75,0,0,0,0,0,0,0,0,0,1017.86666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"131",0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1099.96666666667,0,0,0,0,0,0,0,0,0,0,1151.6,0,0,0,1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.866666666667,0,224.733333333333,0,0,700.166666666667,0,0,377.866666666667,0,0,76.6666666666667,9.93333333333333,0,364.466666666667,939.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,44.8,131.733333333333,0,0,74.6666666666667,0,160.466666666667,0,0,0,0,0,97.6,0,0,0,0,0,0,0,0,0,0,0,19.2,0,0,0,0,0,0,0,0,0,0,55.3666666666667,0,0,0,0,0,0,0,0,1017.86666666667,19989.0666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,235.033333333333,0,0,0,82.1333333333333,0,0,0,0,60,52.5333333333333,0,0,54.2,0,0,0,0,0,597.866666666667,0,0,67.1,0,8.13333333333333,0,0,0,0,0,0,0,0,0,0,115.6,0,0,0,181.2,0,0,0,812.8,994.933333333333,434.933333333333,0,0,0,0,0,0,0,0,0,0
"132",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1130.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037.86666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"133",0,0,0,0,0,0,0,0,0,330.666666666667,0,0,0,0,0,0,474.466666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,151.816666666667,5344.43333333333,0,0,0,0,0,0,0,0,205.8,0,0,1767.25,1090.5,0,0,0,0,0,3330,0,0,0,0,0,0,0,0,0,0,0,0,148.8,333.233333333333,0,0,0,0,222.433333333333,0,277.233333333333,0,0,4.08333333333333,0,0,0,0,0,0,0,550.566666666667,0,0,0,0,429.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.2,0,0,0,0,0,0,0,0,0,0,0,63690.7333333333,0,43.8666666666667,0,0,0,0,0,0,2230.26666666667,189.4,0,237.066666666667,0,48,1302.43333333333,0,0,0,0,0,0,0,19.7333333333333,0,0,0,39.4666666666667,0,0,0,0,0,0,2285.6,0,0,0,0,3933.41666666667,559.933333333333,0,0,0,0,441.2,0,0,0,0,0,481.933333333333,0,0,49.6,74.4,5528.13333333333,531.566666666667,0,0,0,0,0,0,0,0,0,0
"134",0,0,0,0,0,0,0,0,0,0,0,0,749.333333333333,377.683333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.333333333333,0,0,0,0,56.1,0,0,118.466666666667,0,0,0,0,0,288.266666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3556.36666666667,0,95.3333333333333,0,0,0,115.666666666667,0,0,0,117.6,0,0,0,276.8,0,0,0,75.4,0,0,0,0,0,0,0,0,0,204.4,150.066666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.6,0,0,0,0,0,0,0,0,1920.6,941.233333333333,0,0,0,0,0,0,0,0,0,1201.3,0,0,0,0,0,0,0,0,1815.2,0,0,0,0,0,0,0,0,0,0,0,0,0,317.6,0,0,0,0,115.2,0,0,0,145.6,412.066666666667,0,0,0,0,0,0,0,0,0,4690.16666666667,214.666666666667,0,0,0,0,0,0,0,0,1000,0,0
"135",1218.4,0,0,0,0,0,0,0,0,0,0,0,559.5,100.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.066666666667,0,0,0,0,1148.33333333333,0,0,0,0,0,0,0,0,0,43.8666666666667,0,0,0,0,0,0,0,0,0,0,0,0,65.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1091.6,44,1043.66666666667,0,0,0,65.8,0,0,0,0,0,0,0,291.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,132.633333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.5333333333333,0,0,0,0,0,0,0,43.8666666666667,941.233333333333,13198.6,0,0,0,0,0,0,0,0,0,918.383333333333,0,0,0,0,0,0,0,0,3618.36666666667,0,0,0,0,0,0,0,0,0,0,0,0,53.4,130.666666666667,0,0,0,0,0,0,0,0,0,708.183333333333,0,0,0,0,0,289.733333333333,0,0,0,7192.63333333333,1219.73333333333,41.5333333333333,0,0,0,0,0,0,0,0,0,0
